QKP_45_100_25_1 & 45 & 25 & TO & 82777 & 41354 & 128 & 650 & TO & 90083 & 45007 & 48 & 667 & 1.55 & TO & 108093 & 54013 & 93 & 610 & 0.0 & TO & 88543 & 44239 & 5 & 659 & TO & 88845 & 44389 & 48 & 662 & 1.71 & TO & 89617 & 44776 & 47 & 604 & 0.0 & TO & 83919 & 41926 & 5 & 650 & \\
QKP_45_100_25_2 & 45 & 25 & TO & 72531 & 36231 & 118 & 761 & TO & 81777 & 40857 & 3 & 803 & 1.57 & TO & 82665 & 41297 & 3 & 789 & 0.0 & TO & 81235 & 40583 & 2 & 798 & TO & 80877 & 40403 & 2 & 797 & 2.0 & TO & 71385 & 35658 & 1 & 786 & 0.0 & TO & 78031 & 38979 & 1 & 779 & \\
QKP_45_100_25_3 & 45 & 25 & 163.57 & 27821 & 13911 & 0 & 284 & 137.04 & 27821 & 13911 & 0 & 284 & 1.44 & 132.64 & 27821 & 13911 & 0 & 284 & 0.0 & 137.39 & 27821 & 13911 & 0 & 284 & 135.42 & 27821 & 13911 & 0 & 284 & 1.59 & 149.89 & 27821 & 13911 & 0 & 284 & 0.0 & 153.48 & 27821 & 13911 & 0 & 284 & \\
QKP_45_100_50_1 & 45 & 50 & 17.24 & 1979 & 990 & 0 & 105 & 24.17 & 1979 & 990 & 0 & 105 & 1.46 & 21.82 & 1979 & 990 & 0 & 105 & 0.0 & 34.89 & 1979 & 990 & 0 & 105 & 30.25 & 1979 & 990 & 0 & 105 & 1.92 & 36.83 & 1979 & 990 & 0 & 105 & 0.0 & 51.38 & 1979 & 990 & 0 & 105 & \\
QKP_45_100_50_2 & 45 & 50 & TO & 106325 & 53131 & 1432 & 579 & TO & 116217 & 58074 & 1048 & 580 & 3.25 & TO & 119725 & 59832 & 1076 & 577 & 0.0 & TO & 117047 & 58489 & 823 & 580 & TO & 112973 & 56452 & 1014 & 579 & 1.94 & TO & 141013 & 70473 & 1445 & 523 & 0.0 & TO & 109999 & 54966 & 717 & 577 & \\
QKP_45_100_50_3 & 45 & 50 & TO & 82563 & 41245 & 329 & 681 & TO & 87925 & 43930 & 370 & 683 & 1.57 & TO & 88693 & 44310 & 371 & 688 & 0.0 & TO & 87781 & 43854 & 369 & 683 & TO & 88605 & 44268 & 371 & 684 & 1.61 & TO & 83455 & 41691 & 305 & 685 & 0.0 & TO & 80795 & 40362 & 290 & 679 & \\
QKP_45_100_75_1 & 45 & 75 & TO & 89749 & 44845 & 2068 & 575 & TO & 96783 & 48357 & 1172 & 580 & 1.43 & TO & 104347 & 52145 & 1230 & 595 & 0.0 & TO & 97077 & 48505 & 1003 & 580 & TO & 97839 & 48885 & 1178 & 588 & 1.59 & TO & 90227 & 45079 & 1043 & 581 & 0.0 & TO & 91587 & 45762 & 935 & 574 & \\
QKP_45_100_75_2 & 45 & 75 & 21.23 & 897 & 449 & 2 & 23 & 21.35 & 917 & 459 & 0 & 25 & 1.99 & 22.08 & 917 & 459 & 0 & 25 & 0.0 & 36.5 & 917 & 459 & 0 & 25 & 34.71 & 917 & 459 & 0 & 25 & 1.91 & 37.26 & 917 & 459 & 0 & 25 & 0.0 & 54.62 & 917 & 459 & 0 & 25 & \\
QKP_45_100_75_3 & 45 & 75 & TO & 87161 & 43561 & 65 & 616 & TO & 97571 & 48754 & 2 & 654 & 1.36 & TO & 99099 & 49515 & 2 & 656 & 0.0 & TO & 102367 & 51158 & 2 & 674 & TO & 91757 & 45852 & 5 & 633 & 1.81 & TO & 88987 & 44474 & 4 & 625 & 0.0 & TO & 92203 & 46061 & 5 & 638 & \\
QKP_50_100_100_1 & 50 & 100 & 224.4 & 23711 & 11856 & 1 & 407 & 206.8 & 23717 & 11859 & 0 & 407 & 1.79 & 203.85 & 23717 & 11859 & 0 & 407 & 0.0 & 212.47 & 23717 & 11859 & 0 & 407 & 230.22 & 23715 & 11858 & 1 & 407 & 2.21 & 264.93 & 23715 & 11858 & 1 & 407 & 0.0 & 256.2 & 23715 & 11858 & 1 & 407 & \\
QKP_50_100_100_2 & 50 & 100 & 28.92 & 2449 & 1225 & 0 & 157 & 47.5 & 2449 & 1225 & 0 & 157 & 1.7 & 41.39 & 2449 & 1225 & 0 & 157 & 0.0 & 67.74 & 2449 & 1225 & 0 & 157 & 51.23 & 2449 & 1225 & 0 & 157 & 2.3 & 64.63 & 2449 & 1225 & 0 & 157 & 0.0 & 82.74 & 2449 & 1225 & 0 & 157 & \\
QKP_50_100_100_3 & 50 & 100 & TO & 128793 & 64360 & 1025 & 474 & TO & 145801 & 72858 & 472 & 510 & 1.76 & TO & 147559 & 73739 & 476 & 520 & 0.0 & TO & 140255 & 70090 & 463 & 479 & TO & 139193 & 69555 & 922 & 481 & 2.2 & TO & 131307 & 65613 & 892 & 470 & 0.0 & TO & 129961 & 64938 & 864 & 474 & \\
QKP_50_100_25_1 & 50 & 25 & 31.53 & 2355 & 1178 & 0 & 57 & 33.26 & 2355 & 1178 & 0 & 57 & 1.98 & 42.9 & 2355 & 1178 & 0 & 57 & 0.0 & 59.79 & 2355 & 1178 & 0 & 57 & 49.19 & 2355 & 1178 & 0 & 57 & 1.96 & 64.46 & 2355 & 1178 & 0 & 57 & 0.0 & 89.58 & 2355 & 1178 & 0 & 57 & \\
QKP_50_100_25_2 & 50 & 25 & TO & 68233 & 34077 & 49 & 764 & TO & 70593 & 35257 & 56 & 774 & 1.78 & TO & 80383 & 40152 & 81 & 742 & 0.0 & TO & 73303 & 36612 & 67 & 791 & TO & 73453 & 36687 & 72 & 791 & 2.06 & TO & 74861 & 37391 & 75 & 728 & 0.0 & TO & 68433 & 34178 & 48 & 764 & \\
QKP_50_100_25_3 & 50 & 25 & TO & 113229 & 56572 & 354 & 611 & TO & 124849 & 62384 & 167 & 639 & 1.71 & TO & 124093 & 62006 & 165 & 634 & 0.0 & TO & 127727 & 63822 & 174 & 640 & TO & 122787 & 61352 & 165 & 634 & 2.05 & TO & 114063 & 56989 & 150 & 597 & 0.0 & TO & 119077 & 59496 & 159 & 623 & \\
QKP_50_100_50_1 & 50 & 50 & TO & 101689 & 50801 & 27 & 635 & TO & 111185 & 55546 & 16 & 645 & 1.69 & TO & 110813 & 55362 & 16 & 642 & 0.0 & TO & 116645 & 58290 & 17 & 650 & TO & 109017 & 54482 & 17 & 639 & 2.13 & TO & 103199 & 51562 & 16 & 634 & 0.0 & TO & 109315 & 54612 & 17 & 640 & \\
QKP_50_100_50_2 & 50 & 50 & TO & 124873 & 62391 & 483 & 539 & TO & 135643 & 67778 & 475 & 549 & 1.9 & TO & 132571 & 66264 & 466 & 537 & 0.0 & TO & 141915 & 70919 & 509 & 561 & TO & 131423 & 65673 & 466 & 535 & 2.14 & TO & 118987 & 59453 & 427 & 524 & 0.0 & TO & 128845 & 64393 & 457 & 532 & \\
QKP_50_100_50_3 & 50 & 50 & 874.31 & 76037 & 38019 & 73 & 452 & 731.13 & 76027 & 38014 & 96 & 452 & 1.65 & 747.67 & 76027 & 38014 & 96 & 452 & 0.0 & 747.94 & 76027 & 38014 & 96 & 452 & 792.64 & 75749 & 37875 & 128 & 452 & 2.22 & 853.93 & 75745 & 37873 & 129 & 452 & 0.0 & 795.04 & 75749 & 37875 & 128 & 452 & \\
QKP_50_100_75_1 & 50 & 75 & TO & 106961 & 53441 & 609 & 586 & TO & 117335 & 58630 & 340 & 618 & 1.79 & TO & 113693 & 56806 & 318 & 606 & 0.0 & TO & 114321 & 57123 & 322 & 600 & TO & 113379 & 56649 & 322 & 598 & 2.17 & TO & 105357 & 52641 & 301 & 584 & 0.0 & TO & 107023 & 53480 & 298 & 585 & \\
QKP_50_100_75_2 & 50 & 75 & 1412.51 & 130025 & 65013 & 673 & 473 & 1232.07 & 136253 & 68127 & 118 & 473 & 1.97 & 1265.35 & 136253 & 68127 & 118 & 473 & 0.0 & 1296.24 & 136293 & 68147 & 106 & 473 & 1399.77 & 134413 & 67207 & 490 & 473 & 2.22 & 1486.06 & 134417 & 67209 & 489 & 473 & 0.0 & 1514.37 & 134495 & 67248 & 468 & 473 & \\
QKP_50_100_75_3 & 50 & 75 & TO & 97457 & 48701 & 18 & 593 & TO & 106265 & 53102 & 7 & 610 & 1.91 & TO & 103037 & 51473 & 7 & 599 & 0.0 & TO & 112065 & 55998 & 8 & 616 & TO & 100105 & 50007 & 15 & 597 & 2.2 & TO & 93913 & 46922 & 13 & 589 & 0.0 & TO & 84665 & 42293 & 9 & 577 & \\
